run,ber,timelimit,repetition,Module,throughput:last
Thousand_Runs-2545-20200611-02:41:32-46248,1e-7,1000,545,Exercise6.client.pppg$o[0].channel,769519.12289345
Thousand_Runs-2439-20200611-02:38:40-46221,1e-7,1000,439,Exercise6.client.pppg$o[0].channel,781158.72697405
Thousand_Runs-1312-20200611-02:24:01-45929,1e-7,100,312,Exercise6.client.pppg$o[0].channel,741924.09324584
Thousand_Runs-1816-20200611-02:25:43-46055,1e-7,100,816,Exercise6.client.pppg$o[0].channel,689470.23383586
Thousand_Runs-2502-20200611-02:40:20-46237,1e-7,1000,502,Exercise6.client.pppg$o[0].channel,781237.82014779
Thousand_Runs-185-20200611-02:22:15-45370,1e-7,10,185,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2394-20200611-02:37:14-46204,1e-7,1000,394,Exercise6.client.pppg$o[0].channel,765305.76432507
Thousand_Runs-239-20200611-02:22:18-45384,1e-7,10,239,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2912-20200611-02:51:43-46351,1e-7,1000,912,Exercise6.client.pppg$o[0].channel,784243.00710171
Thousand_Runs-2955-20200611-02:52:58-46363,1e-7,1000,955,Exercise6.client.pppg$o[0].channel,768638.44212822
Thousand_Runs-1278-20200611-02:23:55-45920,1e-7,100,278,Exercise6.client.pppg$o[0].channel,666951.13657276
Thousand_Runs-631-20200611-02:22:38-45557,1e-7,10,631,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-8-20200611-02:22:07-45325,1e-7,10,8,Exercise6.client.pppg$o[0].channel,173616.91302819
Thousand_Runs-550-20200611-02:22:34-45534,1e-7,10,550,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1197-20200611-02:23:38-45899,1e-7,100,197,Exercise6.client.pppg$o[0].channel,632644.87112846
Thousand_Runs-1235-20200611-02:23:46-45908,1e-7,100,235,Exercise6.client.pppg$o[0].channel,696536.96514243
Thousand_Runs-1807-20200611-02:25:42-46052,1e-7,100,807,Exercise6.client.pppg$o[0].channel,703722.46270112
Thousand_Runs-2718-20200611-02:46:06-46293,1e-7,1000,718,Exercise6.client.pppg$o[0].channel,769889.358941
Thousand_Runs-1154-20200611-02:23:29-45819,1e-7,100,154,Exercise6.client.pppg$o[0].channel,643802.67687453
Thousand_Runs-1391-20200611-02:24:18-45948,1e-7,100,391,Exercise6.client.pppg$o[0].channel,603668.05580657
Thousand_Runs-593-20200611-02:22:36-45546,1e-7,10,593,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-424-20200611-02:22:28-45434,1e-7,10,424,Exercise6.client.pppg$o[0].channel,174869.71145733
Thousand_Runs-437-20200611-02:22:28-45442,1e-7,10,437,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1963-20200611-02:26:16-46091,1e-7,100,963,Exercise6.client.pppg$o[0].channel,661588.77002385
Thousand_Runs-1920-20200611-02:26:06-46081,1e-7,100,920,Exercise6.client.pppg$o[0].channel,677922.40374268
Thousand_Runs-2146-20200611-02:30:34-46140,1e-7,1000,146,Exercise6.client.pppg$o[0].channel,794065.24661351
Thousand_Runs-2189-20200611-02:31:24-46151,1e-7,1000,189,Exercise6.client.pppg$o[0].channel,777283.0065523
Thousand_Runs-1025-20200611-02:23:01-45669,1e-7,100,25,Exercise6.client.pppg$o[0].channel,697645.02148281
Thousand_Runs-2874-20200611-02:50:34-46338,1e-7,1000,874,Exercise6.client.pppg$o[0].channel,798112.04731542
Thousand_Runs-2831-20200611-02:49:17-46323,1e-7,1000,831,Exercise6.client.pppg$o[0].channel,770182.69922747
Thousand_Runs-300-20200611-02:22:21-45399,1e-7,10,300,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-674-20200611-02:22:40-45568,1e-7,10,674,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-847-20200611-02:22:49-45618,1e-7,10,847,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-343-20200611-02:22:23-45410,1e-7,10,343,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1038-20200611-02:23:05-45672,1e-7,100,38,Exercise6.client.pppg$o[0].channel,685594.81548174
Thousand_Runs-2151-20200611-02:30:40-46141,1e-7,1000,151,Exercise6.client.pppg$o[0].channel,775077.63504904
Thousand_Runs-1483-20200611-02:24:37-45971,1e-7,100,483,Exercise6.client.pppg$o[0].channel,672328.1255342
Thousand_Runs-2084-20200611-02:28:36-46124,1e-7,1000,84,Exercise6.client.pppg$o[0].channel,786503.69061491
Thousand_Runs-773-20200611-02:22:45-45597,1e-7,10,773,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2005-20200611-02:26:31-46102,1e-7,1000,5,Exercise6.client.pppg$o[0].channel,773669.7083845
Thousand_Runs-2982-20200611-02:53:44-46370,1e-7,1000,982,Exercise6.client.pppg$o[0].channel,771412.02325826
Thousand_Runs-1406-20200611-02:24:20-45952,1e-7,100,406,Exercise6.client.pppg$o[0].channel,663053.95655163
Thousand_Runs-1742-20200611-02:25:28-46036,1e-7,100,742,Exercise6.client.pppg$o[0].channel,701221.68902464
Thousand_Runs-2869-20200611-02:50:27-46337,1e-7,1000,869,Exercise6.client.pppg$o[0].channel,765961.11643114
Thousand_Runs-595-20200611-02:22:36-45546,1e-7,10,595,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1785-20200611-02:25:37-46047,1e-7,100,785,Exercise6.client.pppg$o[0].channel,660544.55796469
Thousand_Runs-2948-20200611-02:52:40-46362,1e-7,1000,948,Exercise6.client.pppg$o[0].channel,786743.07172124
Thousand_Runs-2905-20200611-02:51:26-46347,1e-7,1000,905,Exercise6.client.pppg$o[0].channel,822935.89335992
Thousand_Runs-739-20200611-02:22:44-45586,1e-7,10,739,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-201-20200611-02:22:16-45373,1e-7,10,201,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2410-20200611-02:37:41-46210,1e-7,1000,410,Exercise6.client.pppg$o[0].channel,796698.55370294
Thousand_Runs-694-20200611-02:22:41-45574,1e-7,10,694,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1449-20200611-02:24:29-45963,1e-7,100,449,Exercise6.client.pppg$o[0].channel,721634.42158402
Thousand_Runs-2117-20200611-02:29:36-46132,1e-7,1000,117,Exercise6.client.pppg$o[0].channel,726910.60794672
Thousand_Runs-1821-20200611-02:25:45-46056,1e-7,100,821,Exercise6.client.pppg$o[0].channel,656313.12252455
Thousand_Runs-1228-20200611-02:23:44-45907,1e-7,100,228,Exercise6.client.pppg$o[0].channel,686776.49253791
Thousand_Runs-518-20200611-02:22:32-45511,1e-7,10,518,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-2331-20200611-02:35:35-46188,1e-7,1000,331,Exercise6.client.pppg$o[0].channel,799875.60051623
Thousand_Runs-1307-20200611-02:24:01-45927,1e-7,100,307,Exercise6.client.pppg$o[0].channel,705531.44012998
Thousand_Runs-2374-20200611-02:36:47-46199,1e-7,1000,374,Exercise6.client.pppg$o[0].channel,792808.15047884
Thousand_Runs-2468-20200611-02:39:14-46229,1e-7,1000,468,Exercise6.client.pppg$o[0].channel,756391.8194856
Thousand_Runs-1528-20200611-02:24:44-45983,1e-7,100,528,Exercise6.client.pppg$o[0].channel,706360.18252341
Thousand_Runs-1463-20200611-02:24:32-45966,1e-7,100,463,Exercise6.client.pppg$o[0].channel,724335.41977953
Thousand_Runs-2218-20200611-02:32:21-46158,1e-7,1000,218,Exercise6.client.pppg$o[0].channel,777024.76807334
Thousand_Runs-1900-20200611-02:26:01-46076,1e-7,100,900,Exercise6.client.pppg$o[0].channel,740106.08486341
Thousand_Runs-2581-20200611-02:42:24-46259,1e-7,1000,581,Exercise6.client.pppg$o[0].channel,794615.50266514
Thousand_Runs-2689-20200611-02:45:27-46286,1e-7,1000,689,Exercise6.client.pppg$o[0].channel,801959.47050008
Thousand_Runs-2646-20200611-02:44:17-46275,1e-7,1000,646,Exercise6.client.pppg$o[0].channel,762972.75632391
Thousand_Runs-919-20200611-02:22:53-45640,1e-7,10,919,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2295-20200611-02:34:41-46179,1e-7,1000,295,Exercise6.client.pppg$o[0].channel,757269.86172155
Thousand_Runs-1562-20200611-02:24:51-45991,1e-7,100,562,Exercise6.client.pppg$o[0].channel,708100.64033625
Thousand_Runs-2768-20200611-02:47:33-46308,1e-7,1000,768,Exercise6.client.pppg$o[0].channel,774911.99937074
Thousand_Runs-2252-20200611-02:33:05-46169,1e-7,1000,252,Exercise6.client.pppg$o[0].channel,788910.78526994
Thousand_Runs-1341-20200611-02:24:07-45936,1e-7,100,341,Exercise6.client.pppg$o[0].channel,743929.72352978
Thousand_Runs-2547-20200611-02:41:45-46248,1e-7,1000,547,Exercise6.client.pppg$o[0].channel,780002.28272827
Thousand_Runs-1420-20200611-02:24:22-45956,1e-7,100,420,Exercise6.client.pppg$o[0].channel,583913.97427559
Thousand_Runs-1641-20200611-02:25:07-46011,1e-7,100,641,Exercise6.client.pppg$o[0].channel,713093.40665803
Thousand_Runs-67-20200611-02:22:10-45339,1e-7,10,67,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-996-20200611-02:22:57-45662,1e-7,10,996,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1384-20200611-02:24:16-45947,1e-7,100,384,Exercise6.client.pppg$o[0].channel,704425.12921377
Thousand_Runs-2552-20200611-02:41:26-46250,1e-7,1000,552,Exercise6.client.pppg$o[0].channel,767005.7012866
Thousand_Runs-953-20200611-02:22:55-45650,1e-7,10,953,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2725-20200611-02:46:20-46295,1e-7,1000,725,Exercise6.client.pppg$o[0].channel,759821.34360664
Thousand_Runs-1095-20200611-02:23:17-45691,1e-7,100,95,Exercise6.client.pppg$o[0].channel,687732.71706965
Thousand_Runs-2732-20200611-02:46:20-46297,1e-7,1000,732,Exercise6.client.pppg$o[0].channel,778633.29888737
Thousand_Runs-1052-20200611-02:23:07-45677,1e-7,100,52,Exercise6.client.pppg$o[0].channel,666089.17778801
Thousand_Runs-1127-20200611-02:23:23-45790,1e-7,100,127,Exercise6.client.pppg$o[0].channel,740084.91041923
Thousand_Runs-2139-20200611-02:30:15-46137,1e-7,1000,139,Exercise6.client.pppg$o[0].channel,781703.67819476
Thousand_Runs-1992-20200611-02:26:21-46099,1e-7,100,992,Exercise6.client.pppg$o[0].channel,666756.56668856
Thousand_Runs-494-20200611-02:22:31-45491,1e-7,10,494,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-523-20200611-02:22:33-45517,1e-7,10,523,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-417-20200611-02:22:27-45430,1e-7,10,417,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1018-20200611-02:23:02-45667,1e-7,100,18,Exercise6.client.pppg$o[0].channel,712210.48220223
Thousand_Runs-1240-20200611-02:23:47-45910,1e-7,100,240,Exercise6.client.pppg$o[0].channel,619229.47865711
Thousand_Runs-1958-20200611-02:26:15-46090,1e-7,100,958,Exercise6.client.pppg$o[0].channel,677739.37794186
Thousand_Runs-2804-20200611-02:48:29-46317,1e-7,1000,804,Exercise6.client.pppg$o[0].channel,779122.51738557
Thousand_Runs-1134-20200611-02:23:25-45792,1e-7,100,134,Exercise6.client.pppg$o[0].channel,631943.52330371
Thousand_Runs-1088-20200611-02:23:14-45690,1e-7,100,88,Exercise6.client.pppg$o[0].channel,683928.33183144
Thousand_Runs-1206-20200611-02:23:39-45901,1e-7,100,206,Exercise6.client.pppg$o[0].channel,661573.32622869
Thousand_Runs-2324-20200611-02:35:15-46187,1e-7,1000,324,Exercise6.client.pppg$o[0].channel,808840.86232453
Thousand_Runs-1045-20200611-02:23:05-45674,1e-7,100,45,Exercise6.client.pppg$o[0].channel,763133.1096358
Thousand_Runs-602-20200611-02:22:37-45548,1e-7,10,602,Exercise6.client.pppg$o[0].channel,301496.07181145
Thousand_Runs-2811-20200611-02:48:51-46318,1e-7,1000,811,Exercise6.client.pppg$o[0].channel,779534.15748468
Thousand_Runs-2881-20200611-02:50:56-46340,1e-7,1000,881,Exercise6.client.pppg$o[0].channel,778684.30049536
Thousand_Runs-451-20200611-02:22:29-45455,1e-7,10,451,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1161-20200611-02:23:31-45890,1e-7,100,161,Exercise6.client.pppg$o[0].channel,720446.11259642
Thousand_Runs-74-20200611-02:22:10-45341,1e-7,10,74,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2288-20200611-02:34:20-46178,1e-7,1000,288,Exercise6.client.pppg$o[0].channel,771709.72014172
Thousand_Runs-122-20200611-02:22:12-45353,1e-7,10,122,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1663-20200611-02:25:12-46016,1e-7,100,663,Exercise6.client.pppg$o[0].channel,630542.14548769
Thousand_Runs-818-20200611-02:22:48-45610,1e-7,10,818,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2403-20200611-02:37:47-46208,1e-7,1000,403,Exercise6.client.pppg$o[0].channel,754975.13673642
Thousand_Runs-2480-20200611-02:39:40-46232,1e-7,1000,480,Exercise6.client.pppg$o[0].channel,784527.34010784
Thousand_Runs-259-20200611-02:22:19-45389,1e-7,10,259,Exercise6.client.pppg$o[0].channel,147552.80682109
Thousand_Runs-852-20200611-02:22:49-45620,1e-7,10,852,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-165-20200611-02:22:14-45364,1e-7,10,165,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-372-20200611-02:22:25-45418,1e-7,10,372,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-1413-20200611-02:24:21-45954,1e-7,100,413,Exercise6.client.pppg$o[0].channel,734890.34378791
Thousand_Runs-989-20200611-02:22:57-45660,1e-7,10,989,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1456-20200611-02:24:30-45965,1e-7,100,456,Exercise6.client.pppg$o[0].channel,729019.64703046
Thousand_Runs-1629-20200611-02:25:05-46008,1e-7,100,629,Exercise6.client.pppg$o[0].channel,749709.3885333
Thousand_Runs-2696-20200611-02:45:23-46288,1e-7,1000,696,Exercise6.client.pppg$o[0].channel,788658.24650544
Thousand_Runs-2367-20200611-02:36:29-46197,1e-7,1000,367,Exercise6.client.pppg$o[0].channel,761927.55970258
Thousand_Runs-1490-20200611-02:24:37-45973,1e-7,100,490,Exercise6.client.pppg$o[0].channel,739333.25406703
Thousand_Runs-2091-20200611-02:28:56-46125,1e-7,1000,91,Exercise6.client.pppg$o[0].channel,784685.12987405
Thousand_Runs-2230-20200611-02:32:48-46163,1e-7,1000,230,Exercise6.client.pppg$o[0].channel,773420.38326702
Thousand_Runs-931-20200611-02:22:54-45643,1e-7,10,931,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2653-20200611-02:44:14-46277,1e-7,1000,653,Exercise6.client.pppg$o[0].channel,821636.11713901
Thousand_Runs-338-20200611-02:22:23-45409,1e-7,10,338,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2574-20200611-02:42:10-46255,1e-7,1000,574,Exercise6.client.pppg$o[0].channel,751793.22826852
Thousand_Runs-1708-20200611-02:25:20-46028,1e-7,100,708,Exercise6.client.pppg$o[0].channel,661469.35446115
Thousand_Runs-2446-20200611-02:38:38-46223,1e-7,1000,446,Exercise6.client.pppg$o[0].channel,783220.33823864
Thousand_Runs-2619-20200611-02:43:31-46268,1e-7,1000,619,Exercise6.client.pppg$o[0].channel,797137.24898314
Thousand_Runs-2057-20200611-02:27:52-46117,1e-7,1000,57,Exercise6.client.pppg$o[0].channel,766971.4935996
Thousand_Runs-2014-20200611-02:26:38-46104,1e-7,1000,14,Exercise6.client.pppg$o[0].channel,750264.4541791
Thousand_Runs-1879-20200611-02:25:59-46070,1e-7,100,879,Exercise6.client.pppg$o[0].channel,583439.24574469
Thousand_Runs-1873-20200611-02:25:56-46069,1e-7,100,873,Exercise6.client.pppg$o[0].channel,669272.61240026
Thousand_Runs-1776-20200611-02:25:35-46045,1e-7,100,776,Exercise6.client.pppg$o[0].channel,634056.52963508
Thousand_Runs-1318-20200611-02:24:02-45930,1e-7,100,318,Exercise6.client.pppg$o[0].channel,647002.17564218
Thousand_Runs-2032-20200611-02:27:16-46109,1e-7,1000,32,Exercise6.client.pppg$o[0].channel,765304.68292947
Thousand_Runs-2639-20200611-02:44:01-46273,1e-7,1000,639,Exercise6.client.pppg$o[0].channel,768480.53886281
Thousand_Runs-969-20200611-02:22:56-45655,1e-7,10,969,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1415-20200611-02:24:22-45954,1e-7,100,415,Exercise6.client.pppg$o[0].channel,699828.88744999
Thousand_Runs-2108-20200611-02:29:05-46130,1e-7,1000,108,Exercise6.client.pppg$o[0].channel,795268.31921983
Thousand_Runs-2205-20200611-02:31:50-46155,1e-7,1000,205,Exercise6.client.pppg$o[0].channel,785273.25319548
Thousand_Runs-2462-20200611-02:39:05-46227,1e-7,1000,462,Exercise6.client.pppg$o[0].channel,797582.33242462
Thousand_Runs-2833-20200611-02:49:27-46324,1e-7,1000,833,Exercise6.client.pppg$o[0].channel,789299.88980194
Thousand_Runs-985-20200611-02:22:57-45659,1e-7,10,985,Exercise6.client.pppg$o[0].channel,288855.46506232
Thousand_Runs-1156-20200611-02:23:28-45889,1e-7,100,156,Exercise6.client.pppg$o[0].channel,766348.79471407
Thousand_Runs-802-20200611-02:22:47-45606,1e-7,10,802,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-527-20200611-02:22:33-45518,1e-7,10,527,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1431-20200611-02:24:25-45958,1e-7,100,431,Exercise6.client.pppg$o[0].channel,739044.30199543
Thousand_Runs-2736-20200611-02:46:39-46298,1e-7,1000,736,Exercise6.client.pppg$o[0].channel,806077.97280362
Thousand_Runs-624-20200611-02:22:38-45556,1e-7,10,624,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1334-20200611-02:24:05-45934,1e-7,100,334,Exercise6.client.pppg$o[0].channel,675082.44426227
Thousand_Runs-61-20200611-02:22:10-45338,1e-7,10,61,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-888-20200611-02:22:51-45632,1e-7,10,888,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2016-20200611-02:26:50-46105,1e-7,1000,16,Exercise6.client.pppg$o[0].channel,758504.56684156
Thousand_Runs-381-20200611-02:22:25-45420,1e-7,10,381,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-415-20200611-02:22:27-45428,1e-7,10,415,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1016-20200611-02:23:01-45667,1e-7,100,16,Exercise6.client.pppg$o[0].channel,743479.53483203
Thousand_Runs-512-20200611-02:22:32-45509,1e-7,10,512,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2993-20200611-02:54:01-46373,1e-7,1000,993,Exercise6.client.pppg$o[0].channel,793313.26278866
Thousand_Runs-284-20200611-02:22:20-45395,1e-7,10,284,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-156-20200611-02:22:14-45362,1e-7,10,156,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1007-20200611-02:22:59-45664,1e-7,100,7,Exercise6.client.pppg$o[0].channel,661278.28629662
Thousand_Runs-268-20200611-02:22:19-45391,1e-7,10,268,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-253-20200611-02:22:19-45387,1e-7,10,253,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2977-20200611-02:53:35-46369,1e-7,1000,977,Exercise6.client.pppg$o[0].channel,771355.83565529
Thousand_Runs-1575-20200611-02:24:54-45994,1e-7,100,575,Exercise6.client.pppg$o[0].channel,689301.24856778
Thousand_Runs-543-20200611-02:22:34-45531,1e-7,10,543,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-640-20200611-02:22:39-45560,1e-7,10,640,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-825-20200611-02:22:48-45612,1e-7,10,825,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1672-20200611-02:25:12-46019,1e-7,100,672,Exercise6.client.pppg$o[0].channel,731797.69043909
Thousand_Runs-1888-20200611-02:25:59-46073,1e-7,100,888,Exercise6.client.pppg$o[0].channel,685997.9105122
Thousand_Runs-2221-20200611-02:32:16-46159,1e-7,1000,221,Exercise6.client.pppg$o[0].channel,790602.81374591
Thousand_Runs-728-20200611-02:22:43-45584,1e-7,10,728,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2896-20200611-02:51:18-46346,1e-7,1000,896,Exercise6.client.pppg$o[0].channel,762377.52546675
Thousand_Runs-1818-20200611-02:25:44-46055,1e-7,100,818,Exercise6.client.pppg$o[0].channel,617353.61017285
Thousand_Runs-2071-20200611-02:28:29-46120,1e-7,1000,71,Exercise6.client.pppg$o[0].channel,775487.30632112
Thousand_Runs-1470-20200611-02:24:33-45968,1e-7,100,470,Exercise6.client.pppg$o[0].channel,717881.75415004
Thousand_Runs-2953-20200611-02:52:46-46363,1e-7,1000,953,Exercise6.client.pppg$o[0].channel,779350.2898047
Thousand_Runs-469-20200611-02:22:30-45470,1e-7,10,469,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2148-20200611-02:30:21-46141,1e-7,1000,148,Exercise6.client.pppg$o[0].channel,790023.66041956
Thousand_Runs-2678-20200611-02:45:09-46283,1e-7,1000,678,Exercise6.client.pppg$o[0].channel,754183.80694428
Thousand_Runs-582-20200611-02:22:36-45543,1e-7,10,582,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2791-20200611-02:48:21-46313,1e-7,1000,791,Exercise6.client.pppg$o[0].channel,783849.93558255
Thousand_Runs-744-20200611-02:22:44-45589,1e-7,10,744,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2423-20200611-02:38:15-46213,1e-7,1000,423,Exercise6.client.pppg$o[0].channel,794775.34949217
Thousand_Runs-2261-20200611-02:33:35-46171,1e-7,1000,261,Exercise6.client.pppg$o[0].channel,775076.27426766
Thousand_Runs-753-20200611-02:22:44-45591,1e-7,10,753,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-1303-20200611-02:24:00-45926,1e-7,100,303,Exercise6.client.pppg$o[0].channel,647912.62028692
